Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CARDIFF RESIDENCE,"1,600,000","1,280.92","1,249",Dec-24,CARDIFF GROVE,Resale,Strata,119,"13,445",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
REGENT RESIDENCES,"755,000",409.03,"1,846",Dec-24,SERANGOON ROAD,Resale,Strata,38,"19,868",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE TRILLIUM,"5,680,000","2,389.61","2,377",Dec-24,KIM SENG ROAD,Resale,Strata,222,"25,586",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
MELVILLE PARK,"868,000",936.47,927,Dec-24,SIMEI STREET 1,Resale,Strata,87,"9,977",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
SIGLAP V,"780,000",516.67,"1,510",Dec-24,FIRST STREET,Resale,Strata,48,"16,250",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,735,000",882.65,"1,966",Dec-24,MARINA BOULEVARD,Resale,Strata,82,"21,159",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
THE QUARTZ,"1,480,000","1,044.11","1,417",Dec-24,COMPASSVALE BOW,Resale,Strata,97,"15,258",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,06 to 10
SOMMERVILLE PARK,"4,300,000","1,948.28","2,207",Dec-24,FARRER DRIVE,Resale,Strata,181,"23,757",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
BLU CORAL,"1,388,888","1,463.9",949,Dec-24,LORONG L TELOK KURAU,Resale,Strata,136,"10,212",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
KEW GREEN,"3,515,000","3,842.75",915,Dec-24,KEW CRESCENT,Resale,Strata,357,"9,846",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
THE BERTH BY THE COVE,"2,580,000","1,668.42","1,546",Dec-24,OCEAN DRIVE,Resale,Strata,155,"16,645",-,Condominium,1,99 yrs lease commencing from 2004,04,Core Central Region,01 to 05
REGENCY PARK,"6,670,000","3,175.38","2,101",Dec-24,NATHAN ROAD,Resale,Strata,295,"22,610",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ST PATRICK'S RESIDENCES,"3,101,688","1,517.72","2,044",Dec-24,ST. PATRICK'S ROAD,Resale,Strata,141,"21,998",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC RIVIERA,"1,158,000",710.42,"1,630",Dec-24,WEST COAST VALE,Resale,Strata,66,"17,545",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
TWIN VEW,"1,258,000",742.72,"1,694",Dec-24,WEST COAST VALE,Resale,Strata,69,"18,232",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,06 to 10
EUPHONY GARDENS,"1,000,000","1,076.4",929,Dec-24,JALAN MATA AYER,Resale,Strata,100,"10,000",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
LAKEPOINT CONDOMINIUM,"1,675,888","2,077.45",807,Dec-24,LAKEPOINT DRIVE,Resale,Strata,193,"8,683",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
THE TRILLIUM,"3,780,000","1,399.32","2,701",Dec-24,KIM SENG ROAD,Resale,Strata,130,"29,077",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
THE SPRINGBLOOM,"2,700,000","1,646.89","1,639",Dec-24,SERANGOON AVENUE 3,Resale,Strata,153,"17,647",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
RICHMOND PARK,"3,800,000","1,291.68","2,942",Dec-24,BIDEFORD ROAD,Resale,Strata,120,"31,667",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
KELLOCK LODGE,"1,750,000",893.41,"1,959",Dec-24,KELLOCK ROAD,Resale,Strata,83,"21,084",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE TAPESTRY,"1,908,888","1,130.22","1,689",Dec-24,TAMPINES STREET 86,Resale,Strata,105,"18,180",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
THE TROPICA,"1,508,000","1,237.86","1,218",Dec-24,TAMPINES AVENUE 1,Resale,Strata,115,"13,113",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"1,375,000",796.54,"1,726",Dec-24,SERANGOON NORTH VIEW,Resale,Strata,74,"18,581",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
SOUTHBANK,"1,150,000",613.55,"1,874",Dec-24,NORTH BRIDGE ROAD,Resale,Strata,57,"20,175",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,16 to 20
PARC ESTA,"1,608,000",742.72,"2,165",Dec-24,SIMS AVENUE,Resale,Strata,69,"23,304",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
TREESCAPE,"1,588,000",871.88,"1,821",Dec-24,LORONG N TELOK KURAU,Resale,Strata,81,"19,605",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SOUTHAVEN II,"2,300,000","1,302.44","1,766",Dec-24,HINDHEDE WALK,Resale,Strata,121,"19,008",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,260,000","1,151.75","1,094",Dec-24,YISHUN STREET 81,Resale,Strata,107,"11,776",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
PANDAN VALLEY,"3,103,800","2,217.38","1,400",Dec-24,PANDAN VALLEY,Resale,Strata,206,"15,067",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
BUTTERWORTH 8,"1,950,000","1,022.58","1,907",Dec-24,BUTTERWORTH LANE,Resale,Strata,95,"20,526",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
HORIZON RESIDENCES,"1,980,000","1,001.05","1,978",Dec-24,PASIR PANJANG HILL,Resale,Strata,93,"21,290",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SUITES @ EASTCOAST,"975,000",570.49,"1,709",Dec-24,UPPER EAST COAST ROAD,Resale,Strata,53,"18,396",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,854,000","1,367.03","2,088",Dec-24,KEPPEL BAY VIEW,Resale,Strata,127,"22,472",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
THE MINTON,"1,415,000",979.52,"1,445",Dec-24,HOUGANG STREET 11,Resale,Strata,91,"15,549",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
THE PALETTE,"1,150,000",731.95,"1,571",Dec-24,PASIR RIS GROVE,Resale,Strata,68,"16,912",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
LE QUEST,"1,250,000",828.83,"1,508",Dec-24,BUKIT BATOK STREET 41,Resale,Strata,77,"16,234",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,16 to 20
LA CRYSTAL,"1,888,888",936.47,"2,017",Dec-24,KILLINEY ROAD,Resale,Strata,87,"21,711",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE HILLIER,"805,000",505.91,"1,591",Dec-24,HILLVIEW RISE,Resale,Strata,47,"17,128",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
ARCHIPELAGO,"1,330,000",828.83,"1,605",Dec-24,BEDOK RESERVOIR ROAD,Resale,Strata,77,"17,273",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CRAIG PLACE,"1,450,000",731.95,"1,981",Dec-24,CRAIG ROAD,Resale,Strata,68,"21,324",-,Apartment,1,99 yrs lease commencing from 1997,02,Rest of Central Region,11 to 15
RIVERSOUND RESIDENCE,"1,660,000","1,291.68","1,285",Dec-24,SENGKANG EAST AVENUE,Resale,Strata,120,"13,833",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
KOPAR AT NEWTON,"1,730,000",688.9,"2,511",Dec-24,MAKEWAY AVENUE,Resale,Strata,64,"27,031",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
MANDALAY MANSION,"2,800,000","2,088.22","1,341",Dec-24,MINBU ROAD,Resale,Strata,194,"14,433",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
ASPEN HEIGHTS,"2,500,000","1,044.11","2,394",Dec-24,RIVER VALLEY ROAD,Resale,Strata,97,"25,773",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
ALEX RESIDENCES,"1,485,000",678.13,"2,190",Dec-24,ALEXANDRA VIEW,Resale,Strata,63,"23,571",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
THE EQUATORIAL,"3,360,000","1,377.79","2,439",Dec-24,STEVENS ROAD,Resale,Strata,128,"26,250",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"2,300,000","1,119.46","2,055",Dec-24,MARINA WAY,Resale,Strata,104,"22,115",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
M5,"1,489,000",742.72,"2,005",Dec-24,JALAN MUTIARA,Resale,Strata,69,"21,580",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
AVA TOWERS,"1,788,000","1,280.92","1,396",Dec-24,AVA ROAD,Resale,Strata,119,"15,025",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
KINGSFORD WATERBAY,"975,000",678.13,"1,438",Dec-24,UPPER SERANGOON VIEW,Resale,Strata,63,"15,476",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
MAYA,"2,016,888","1,280.92","1,575",Dec-24,STILL ROAD,Resale,Strata,119,"16,949",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LAKEPOINT CONDOMINIUM,"980,000","1,001.05",979,Dec-24,LAKEPOINT DRIVE,Resale,Strata,93,"10,538",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
MEIER SUITES,"4,528,000","2,206.62","2,052",Dec-24,MARGATE ROAD,Resale,Strata,205,"22,088",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE PALETTE,"1,638,888","1,065.64","1,538",Dec-24,PASIR RIS GROVE,Resale,Strata,99,"16,554",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
D'LEEDON,"2,130,000","1,011.82","2,105",Dec-24,LEEDON HEIGHTS,Resale,Strata,94,"22,660",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
TRILIVE,"1,648,000",882.65,"1,867",Dec-24,TAMPINES ROAD,Resale,Strata,82,"20,098",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
PARC BOTANNIA,"1,368,000",871.88,"1,569",Dec-24,FERNVALE STREET,Resale,Strata,81,"16,889",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,585,000",688.9,"2,301",Dec-24,SILAT AVENUE,Resale,Strata,64,"24,766",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIPPLE BAY,"1,160,000",764.24,"1,518",Dec-24,PASIR RIS LINK,Resale,Strata,71,"16,338",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
GRANDEUR 8,"1,880,000","1,259.39","1,493",Dec-24,ANG MO KIO CENTRAL 3,Resale,Strata,117,"16,068",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
ASPEN HEIGHTS,"2,490,000","1,130.22","2,203",Dec-24,RIVER VALLEY ROAD,Resale,Strata,105,"23,714",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
CRESCENDO BUILDING,"1,628,000","1,173.28","1,388",Dec-24,UPPER EAST COAST ROAD,Resale,Strata,109,"14,936",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"1,380,000","1,173.28","1,176",Dec-24,MILTONIA CLOSE,Resale,Strata,109,"12,661",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SEASONS VIEW,"1,460,000",968.76,"1,507",Dec-24,PEMIMPIN DRIVE,Resale,Strata,90,"16,222",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10
CAIRNHILL CREST,"1,654,000",818.06,"2,022",Dec-24,CAIRNHILL CIRCLE,Resale,Strata,76,"21,763",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
COSTA RHU,"3,280,000","2,055.92","1,595",Dec-24,RHU CROSS,Resale,Strata,191,"17,173",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
AMBER PARK,"1,950,000",699.66,"2,787",Dec-24,AMBER GARDENS,Resale,Strata,65,"30,000",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE GLADES,"1,530,000",861.12,"1,777",Dec-24,BEDOK RISE,Resale,Strata,80,"19,125",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,275,000",979.52,"1,302",Dec-24,BAYSHORE ROAD,Resale,Strata,91,"14,011",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
THE ROCHESTER RESIDENCES,"1,325,000","1,022.58","1,296",Dec-24,ROCHESTER DRIVE,Resale,Strata,95,"13,947",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
KALLANG RIVERSIDE,"2,150,000","1,033.34","2,081",Dec-24,KAMPONG BUGIS,Resale,Strata,96,"22,396",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
BEVERLY HILL,"8,750,000","3,778.16","2,316",Dec-24,GRANGE ROAD,Resale,Strata,351,"24,929",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BOATHOUSE RESIDENCES,"1,950,000","1,463.9","1,332",Dec-24,UPPER SERANGOON VIEW,Resale,Strata,136,"14,338",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,185,000",678.13,"1,747",Dec-24,TAMPINES LANE,Resale,Strata,63,"18,810",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
PINE GROVE,"1,610,000","1,700.71",947,Dec-24,PINE GROVE,Resale,Strata,158,"10,190",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,06 to 10
THE INTERLACE,"1,770,000","1,054.87","1,678",Dec-24,DEPOT ROAD,Resale,Strata,98,"18,061",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
38 I SUITES,"1,098,888","1,044.11","1,052",Dec-24,IPOH LANE,Resale,Strata,97,"11,329",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
RIVERBANK @ FERNVALE,"980,000",710.42,"1,379",Dec-24,FERNVALE CLOSE,Resale,Strata,66,"14,848",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
STRAITS RESIDENCES,"638,000",344.45,"1,852",Dec-24,JOO CHIAT PLACE,Resale,Strata,32,"19,938",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
KIM KEAT HOUSE,"1,250,000","1,097.93","1,139",Dec-24,KIM KEAT ROAD,Resale,Strata,102,"12,255",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
LEVENUE,"790,000",473.62,"1,668",Dec-24,LENGKONG EMPAT,Resale,Strata,44,"17,955",-,Apartment,1,Freehold,14,Outside Central Region,11 to 15
CUSCADEN RESERVE,"2,838,000",936.47,"3,031",Dec-24,CUSCADEN ROAD,Resale,Strata,87,"32,621",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
MARTIN MODERN,"2,880,000","1,011.82","2,846",Dec-24,MARTIN PLACE,Resale,Strata,94,"30,638",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
BOTANNIA,"2,188,000","1,270.15","1,723",Dec-24,WEST COAST PARK,Resale,Strata,118,"18,542",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
CITYLIGHTS,"1,000,000",559.73,"1,787",Dec-24,JELLICOE ROAD,Resale,Strata,52,"19,231",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,06 to 10
MERAPRIME,"2,268,000","1,119.46","2,026",Dec-24,JALAN BUKIT HO SWEE,Resale,Strata,104,"21,808",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,16 to 20
TREASURE AT TAMPINES,"1,100,000",678.13,"1,622",Dec-24,TAMPINES LANE,Resale,Strata,63,"17,460",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE BEACON,"1,420,000",807.3,"1,759",Dec-24,CANTONMENT ROAD,Resale,Strata,75,"18,933",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,16 to 20
8 SAINT THOMAS,"2,500,000",871.88,"2,867",Dec-24,ST. THOMAS WALK,Resale,Strata,81,"30,864",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
CAVENAGH COURT,"3,650,000","1,862.17","1,960",Dec-24,CAVENAGH ROAD,Resale,Strata,173,"21,098",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
MENDON SPRING,"1,350,000","1,065.64","1,267",Dec-24,PASIR PANJANG ROAD,Resale,Strata,99,"13,636",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
MELVILLE PARK,"850,000",936.47,908,Dec-24,SIMEI STREET 1,Resale,Strata,87,"9,770",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
CONCOURSE SKYLINE,"1,660,000",818.06,"2,029",Dec-24,BEACH ROAD,Resale,Strata,76,"21,842",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
ROBIN RESIDENCES,"2,100,000",958,"2,192",Dec-24,ROBIN DRIVE,Resale,Strata,89,"23,596",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,768,000",710.42,"2,489",Dec-24,FOURTH AVENUE,Resale,Strata,66,"26,788",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,850,000",861.12,"2,148",Dec-24,MARINA BOULEVARD,Resale,Strata,80,"23,125",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
AMBER PARK,"1,880,000",678.13,"2,772",Dec-24,AMBER GARDENS,Resale,Strata,63,"29,841",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
SYMPHONY SUITES,"1,025,000",796.54,"1,287",Dec-24,YISHUN CLOSE,Resale,Strata,74,"13,851",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"1,420,000",807.3,"1,759",Dec-24,BEACH ROAD,Resale,Strata,75,"18,933",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
QUEENS PEAK,"1,630,000",775.01,"2,103",Dec-24,DUNDEE ROAD,Resale,Strata,72,"22,639",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
THE EBONY,"640,000",333.68,"1,918",Dec-24,LORONG MARICAN,Resale,Strata,31,"20,645",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE SCOTTS TOWER,"1,300,000",645.84,"2,013",Dec-24,SCOTTS ROAD,Resale,Strata,60,"21,667",-,Condominium,1,103 yrs lease commencing from 2010,09,Core Central Region,06 to 10
SPRINGDALE CONDOMINIUM,"2,550,000","1,388.56","1,836",Dec-24,HINDHEDE WALK,Resale,Strata,129,"19,767",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,508,000",871.88,"1,730",Dec-24,HOUGANG AVENUE 7,Resale,Strata,81,"18,617",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,668,000","1,076.4","1,550",Dec-24,KEPPEL BAY VIEW,Resale,Strata,100,"16,680",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
BISHAN POINT,"1,580,000",936.47,"1,687",Dec-24,BRIGHT HILL DRIVE,Resale,Strata,87,"18,161",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,21 to 25
LIVIA,"2,080,000","1,539.25","1,351",Dec-24,PASIR RIS GROVE,Resale,Strata,143,"14,545",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
GARDENVISTA,"1,505,000",871.88,"1,726",Dec-24,DUNEARN ROAD,Resale,Strata,81,"18,580",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
LEONIE GARDENS,"3,050,000","1,733","1,760",Dec-24,LEONIE HILL,Resale,Strata,161,"18,944",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,11 to 15
AIRSTREAM,"950,000",624.31,"1,522",Dec-24,ST. MICHAEL'S ROAD,Resale,Strata,58,"16,379",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
BARTLEY RIDGE,"2,100,000","1,044.11","2,011",Dec-24,MOUNT VERNON ROAD,Resale,Strata,97,"21,649",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
CASTLE GREEN,"2,120,000","1,410.08","1,503",Dec-24,YIO CHU KANG ROAD,Resale,Strata,131,"16,183",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
MONTEBLEU,"1,560,000",807.3,"1,932",Dec-24,MINBU ROAD,Resale,Strata,75,"20,800",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
SKY VUE,"2,858,000","1,140.98","2,505",Dec-24,BISHAN STREET 15,Resale,Strata,106,"26,962",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
THE BAYSHORE,"1,550,000","1,184.04","1,309",Dec-24,BAYSHORE ROAD,Resale,Strata,110,"14,091",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
THE SEA VIEW,"1,330,000",559.73,"2,376",Dec-24,AMBER ROAD,Resale,Strata,52,"25,577",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MANDARIN GARDENS,"1,060,000",731.95,"1,448",Dec-24,SIGLAP ROAD,Resale,Strata,68,"15,588",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
EMERALD PARK,"1,480,000",925.7,"1,599",Dec-24,INDUS ROAD,Resale,Strata,86,"17,209",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,01 to 05
CLOVER BY THE PARK,"3,220,000","1,754.53","1,835",Dec-24,BISHAN STREET 25,Resale,Strata,163,"19,755",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,31 to 35
WATERTOWN,"973,000",570.49,"1,706",Dec-24,PUNGGOL CENTRAL,Resale,Strata,53,"18,358",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE PLAZA,"1,250,000",990.29,"1,262",Dec-24,BEACH ROAD,Resale,Strata,92,"13,587",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,21 to 25
HERITAGE VIEW,"1,860,000","1,194.8","1,557",Dec-24,DOVER RISE,Resale,Strata,111,"16,757",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
PARC RIVIERA,"1,468,800",904.18,"1,624",Dec-24,WEST COAST VALE,Resale,Strata,84,"17,486",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
PINE GROVE,"1,712,000","1,668.42","1,026",Dec-24,PINE GROVE,Resale,Strata,155,"11,045",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15
THE SEAFRONT ON MEYER,"2,400,000","1,065.64","2,252",Dec-24,MEYER ROAD,Resale,Strata,99,"24,242",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
