Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC VERA,"1,808,000","1,410.08","1,282",Apr-23,HOUGANG STREET 32,Resale,Strata,131,"13,802",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
BRADDELL VIEW,"1,700,000","1,700.71","1,000",Apr-23,BRADDELL HILL,Resale,Strata,158,"10,759",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
SELETAR PARK RESIDENCE,"718,000",527.44,"1,361",Apr-23,SELETAR ROAD,Resale,Strata,49,"14,653",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
LE QUEST,"1,548,000",936.47,"1,653",Apr-23,BUKIT BATOK STREET 41,Resale,Strata,87,"17,793",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
THE SANTORINI,"1,400,000","1,119.46","1,251",Apr-23,TAMPINES STREET 86,Resale,Strata,104,"13,462",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
KENTISH LODGE,"1,600,000","1,216.33","1,315",Apr-23,OXFORD ROAD,Resale,Strata,113,"14,159",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
PETIT JERVOIS,"1,431,000",581.26,"2,462",Apr-23,JERVOIS ROAD,Resale,Strata,54,"26,500",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PETIT JERVOIS,"1,558,000",635.08,"2,453",Apr-23,JERVOIS ROAD,Resale,Strata,59,"26,407",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PETIT JERVOIS,"2,840,000","1,001.05","2,837",Apr-23,JERVOIS ROAD,Resale,Strata,93,"30,538",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
KOVAN REGENCY,"1,839,000","1,130.22","1,627",Apr-23,KOVAN RISE,Resale,Strata,105,"17,514",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,120,000",775.01,"1,445",Apr-23,PUNGGOL WALK,Resale,Strata,72,"15,556",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
D'SUNRISE,"968,000",667.37,"1,450",Apr-23,JOO CHIAT LANE,Resale,Strata,62,"15,613",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RIVERIA GARDENS,"3,420,000","1,431.61","2,389",Apr-23,RIVER VALLEY GROVE,Resale,Strata,133,"25,714",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
AURA 83,"990,000",635.08,"1,559",Apr-23,DUKU ROAD,Resale,Strata,59,"16,780",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RESIDENCES 88,"655,000",430.56,"1,521",Apr-23,LORONG MARICAN,Resale,Strata,40,"16,375",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,190,000","1,022.58","1,164",Apr-23,FLORA DRIVE,Resale,Strata,95,"12,526",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
QUEENS,"1,880,000","1,194.8","1,573",Apr-23,STIRLING ROAD,Resale,Strata,111,"16,937",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,36 to 40
AALTO,"4,000,000","1,550.02","2,581",Apr-23,MEYER ROAD,Resale,Strata,144,"27,778",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
PARK COLONIAL,"1,350,000",678.13,"1,991",Apr-23,WOODLEIGH LANE,Resale,Strata,63,"21,429",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
ECO,"835,000",592.02,"1,410",Apr-23,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"15,182",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"1,400,000",861.12,"1,626",Apr-23,BEACH ROAD,Resale,Strata,80,"17,500",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
EUPHONY GARDENS,"890,000",958,929,Apr-23,JALAN MATA AYER,Resale,Strata,89,"10,000",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THOMSON THREE,"2,100,000","1,054.87","1,991",Apr-23,BRIGHT HILL DRIVE,Resale,Strata,98,"21,429",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
LAKE GRANDE,"2,120,000","1,302.44","1,628",Apr-23,JURONG LAKE LINK,Resale,Strata,121,"17,521",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05
THE PLAZA,"1,250,000",990.29,"1,262",Apr-23,BEACH ROAD,Resale,Strata,92,"13,587",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
PARK COLONIAL,"3,620,000","1,711.48","2,115",Apr-23,WOODLEIGH LANE,Resale,Strata,159,"22,767",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"950,000",462.85,"2,052",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"22,093",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
76 SHENTON,"1,380,000",624.31,"2,210",Apr-23,SHENTON WAY,Resale,Strata,58,"23,793",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,31 to 35
THE MINTON,"898,000",613.55,"1,464",Apr-23,HOUGANG STREET 11,Resale,Strata,57,"15,754",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,280,000","1,130.22","1,133",Apr-23,SIMEI RISE,Resale,Strata,105,"12,190",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
MEADOWS @ PEIRCE,"1,950,000","1,194.8","1,632",Apr-23,UPPER THOMSON ROAD,Resale,Strata,111,"17,568",-,Condominium,1,Freehold,26,Outside Central Region,11 to 15
WATERTOWN,"860,000",527.44,"1,631",Apr-23,PUNGGOL CENTRAL,Resale,Strata,49,"17,551",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERTOWN,"890,000",581.26,"1,531",Apr-23,PUNGGOL CENTRAL,Resale,Strata,54,"16,481",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
FRAGRANCE COURT,"1,905,000","1,442.38","1,321",Apr-23,YEW SIANG ROAD,Resale,Strata,134,"14,216",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"895,000",581.26,"1,540",Apr-23,FERNVALE ROAD,Resale,Strata,54,"16,574",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HILLVIEW REGENCY,"960,000",968.76,991,Apr-23,BUKIT BATOK EAST AVENUE 2,Resale,Strata,90,"10,667",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,01 to 05
BRADDELL VIEW,"1,530,000","1,560.78",980,Apr-23,BRADDELL HILL,Resale,Strata,145,"10,552",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"945,000",462.85,"2,042",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"21,977",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
WOODGROVE CONDOMINIUM,"1,970,000","2,152.8",915,Apr-23,WOODGROVE DRIVE,Resale,Strata,200,"9,850",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
REGENTVILLE,"1,100,000","1,151.75",955,Apr-23,HOUGANG STREET 92,Resale,Strata,107,"10,280",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"3,008,888","1,614.6","1,864",Apr-23,KEPPEL BAY VIEW,Resale,Strata,150,"20,059",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
CARISSA PARK CONDOMINIUM,"1,010,000",968.76,"1,043",Apr-23,FLORA DRIVE,Resale,Strata,90,"11,222",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
MAYSPRINGS,"1,280,000","1,313.21",975,Apr-23,PETIR ROAD,Resale,Strata,122,"10,492",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,16 to 20
TEXTILE CENTRE,"910,000",882.65,"1,031",Apr-23,JALAN SULTAN,Resale,Strata,82,"11,098",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
FORT GARDENS,"2,650,000","1,442.38","1,837",Apr-23,FORT ROAD,Resale,Strata,134,"19,776",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
EUHABITAT,"748,000",516.67,"1,448",Apr-23,JALAN EUNOS,Resale,Strata,48,"15,583",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
NOTTINGHILL SUITES,"898,000",624.31,"1,438",Apr-23,TOH TUCK ROAD,Resale,Strata,58,"15,483",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
TANGLIN PARK,"2,200,000","1,022.58","2,151",Apr-23,RIDLEY PARK,Resale,Strata,95,"23,158",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE HILLSIDE,"1,570,000","1,044.11","1,504",Apr-23,UPPER BUKIT TIMAH ROAD,Resale,Strata,97,"16,186",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
KOVAN REGENCY,"1,800,000","1,054.87","1,706",Apr-23,KOVAN RISE,Resale,Strata,98,"18,367",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
HOLLAND HILL LODGE,"1,350,000",925.7,"1,458",Apr-23,HOLLAND HILL,Resale,Strata,86,"15,698",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BAYSHORE PARK,"2,580,000","2,195.86","1,175",Apr-23,BAYSHORE ROAD,Resale,Strata,204,"12,647",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
THE WATERINA,"2,488,000","1,345.5","1,849",Apr-23,LORONG 40 GEYLANG,Resale,Strata,125,"19,904",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ARCHIPELAGO,"1,500,000","1,033.34","1,452",Apr-23,BEDOK RESERVOIR ROAD,Resale,Strata,96,"15,625",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CASPIAN,"703,000",462.85,"1,519",Apr-23,LAKESIDE DRIVE,Resale,Strata,43,"16,349",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
ECO SANCTUARY,"790,000",505.91,"1,562",Apr-23,CHESTNUT AVENUE,Resale,Strata,47,"16,809",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
CARABELLE,"1,850,000","1,130.22","1,637",Apr-23,WEST COAST WAY,Resale,Strata,105,"17,619",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
WATERBANK AT DAKOTA,"2,140,000","1,259.39","1,699",Apr-23,DAKOTA CRESCENT,Resale,Strata,117,"18,291",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
THE BLOSSOMVALE,"1,675,000",839.59,"1,995",Apr-23,DUNEARN ROAD,Resale,Strata,78,"21,474",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
SOPHIA HILLS,"1,120,000",570.49,"1,963",Apr-23,MOUNT SOPHIA,Resale,Strata,53,"21,132",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,700,000","1,668.42","1,618",Apr-23,KENSINGTON PARK DRIVE,Resale,Strata,155,"17,419",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,06 to 10
D'LEEDON,"1,195,000",645.84,"1,850",Apr-23,LEEDON HEIGHTS,Resale,Strata,60,"19,917",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ROBERTSON EDGE,"840,000",398.27,"2,109",Apr-23,TONG WATT ROAD,Resale,Strata,37,"22,703",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,766,000","1,033.34","1,709",Apr-23,UPPER PAYA LEBAR ROAD,Resale,Strata,96,"18,396",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
GALLERY FIFTEEN,"3,000,000","2,443.43","1,228",Apr-23,JALAN DUSUN,Resale,Strata,227,"13,216",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE TAPESTRY,"1,700,000","1,130.22","1,504",Apr-23,TAMPINES STREET 86,Resale,Strata,105,"16,190",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
RIVER PLACE,"1,700,000","1,054.87","1,612",Apr-23,HAVELOCK ROAD,Resale,Strata,98,"17,347",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
Q BAY RESIDENCES,"1,470,000","1,119.46","1,313",Apr-23,TAMPINES STREET 86,Resale,Strata,104,"14,135",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
NIN RESIDENCE,"820,000",473.62,"1,731",Apr-23,PHENG GECK AVENUE,Resale,Strata,44,"18,636",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
PRINCIPAL GARDEN,"950,000",484.38,"1,961",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,45,"21,111",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
MARINA COLLECTION,"4,650,000","3,272.26","1,421",Apr-23,COVE DRIVE,Resale,Strata,304,"15,296",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
JUPITER 18,"1,020,000",775.01,"1,316",Apr-23,LORONG 102 CHANGI,Resale,Strata,72,"14,167",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MELVILLE PARK,"895,000",958,934,Apr-23,SIMEI STREET 1,Resale,Strata,89,"10,056",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
THE SEAFRONT ON MEYER,"3,850,000","1,603.84","2,400",Apr-23,MEYER ROAD,Resale,Strata,149,"25,839",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
KINGSFORD WATERBAY,"1,200,000",882.65,"1,360",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,82,"14,634",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
WATERBANK AT DAKOTA,"2,400,000","1,388.56","1,728",Apr-23,DAKOTA CRESCENT,Resale,Strata,129,"18,605",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
QUEENS PEAK,"960,000",430.56,"2,230",Apr-23,DUNDEE ROAD,Resale,Strata,40,"24,000",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
COCO PALMS,"1,140,800",753.48,"1,514",Apr-23,PASIR RIS GROVE,Resale,Strata,70,"16,297",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
RESIDENCES @ KILLINEY,"3,600,000","1,496.2","2,406",Apr-23,KILLINEY ROAD,Resale,Strata,139,"25,899",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SILVERSCAPE,"630,000",409.03,"1,540",Apr-23,LORONG 32 GEYLANG,Resale,Strata,38,"16,579",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SANCTUARY GREEN,"1,300,000",775.01,"1,677",Apr-23,TANJONG RHU ROAD,Resale,Strata,72,"18,056",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
NORTHVALE,"950,000","1,087.16",874,Apr-23,CHOA CHU KANG LOOP,Resale,Strata,101,"9,406",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,11 to 15
THE METROPOLITAN CONDOMINIUM,"1,728,888","1,033.34","1,673",Apr-23,ALEXANDRA VIEW,Resale,Strata,96,"18,009",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,16 to 20
BRADDELL VIEW,"1,780,000","1,614.6","1,102",Apr-23,BRADDELL HILL,Resale,Strata,150,"11,867",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
SIMS EDGE,"740,000",409.03,"1,809",Apr-23,GEYLANG EAST AVENUE 2,Resale,Strata,38,"19,474",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
WATER PLACE,"2,200,000","1,356.26","1,622",Apr-23,TANJONG RHU ROAD,Resale,Strata,126,"17,460",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
MY MANHATTAN,"860,000",559.73,"1,536",Apr-23,SIMEI STREET 3,Resale,Strata,52,"16,538",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"898,000",624.31,"1,438",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,58,"15,483",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"670,000",473.62,"1,415",Apr-23,SENGKANG EAST AVENUE,Resale,Strata,44,"15,227",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SPOTTISWOODE PARK,"955,000",850.36,"1,123",Mar-23,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"12,089",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,01 to 05
TRILIVE,"1,128,888",624.31,"1,808",Mar-23,TAMPINES ROAD,Resale,Strata,58,"19,464",-,Condominium,1,Freehold,19,Outside Central Region,16 to 20
THE PALETTE,"710,000",505.91,"1,403",Mar-23,PASIR RIS GROVE,Resale,Strata,47,"15,106",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE LUXURIE,"1,040,000",775.01,"1,342",Mar-23,COMPASSVALE ROAD,Resale,Strata,72,"14,444",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIPPLE BAY,"1,200,000",764.24,"1,570",Mar-23,PASIR RIS LINK,Resale,Strata,71,"16,901",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
URBAN VISTA,"745,000",441.32,"1,688",Mar-23,TANAH MERAH KECHIL LINK,Resale,Strata,41,"18,171",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
BULLION PARK,"1,650,000","1,237.86","1,333",Mar-23,LENTOR LOOP,Resale,Strata,115,"14,348",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
SUITES@CHANGI,"685,000",462.85,"1,480",Mar-23,CHANGI ROAD,Resale,Strata,43,"15,930",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CONCOURSE SKYLINE,"2,360,000","1,097.93","2,150",Mar-23,BEACH ROAD,Resale,Strata,102,"23,137",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
PETIT JERVOIS,"1,900,000",775.01,"2,452",Mar-23,JERVOIS ROAD,Resale,Strata,72,"26,389",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BALCON EAST,"2,880,000","2,163.56","1,331",Mar-23,UPPER EAST COAST ROAD,Resale,Strata,201,"14,328",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,310,000","1,227.1","1,068",Mar-23,SIMEI RISE,Resale,Strata,114,"11,491",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
MANDARIN GARDENS,"2,080,000","1,528.49","1,361",Mar-23,SIGLAP ROAD,Resale,Strata,142,"14,648",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
WATERTOWN,"1,040,000",678.13,"1,534",Mar-23,PUNGGOL CENTRAL,Resale,Strata,63,"16,508",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE RISE @ OXLEY - RESIDENCES,"1,427,000",645.84,"2,210",Mar-23,OXLEY RISE,Resale,Strata,60,"23,783",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
GARDENVISTA,"1,950,000","1,130.22","1,725",Mar-23,DUNEARN ROAD,Resale,Strata,105,"18,571",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
STRATUM,"638,000",452.09,"1,411",Mar-23,ELIAS ROAD,Resale,Strata,42,"15,190",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
ASPEN HEIGHTS,"2,300,000","1,044.11","2,203",Mar-23,RIVER VALLEY ROAD,Resale,Strata,97,"23,711",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,500,000","1,140.98","2,191",Mar-23,KEPPEL BAY VIEW,Resale,Strata,106,"23,585",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,31 to 35
THE MADEIRA,"1,520,000","1,356.26","1,121",Mar-23,BUKIT BATOK STREET 31,Resale,Strata,126,"12,063",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,21 to 25
SIMS URBAN OASIS,"1,388,000",785.77,"1,766",Mar-23,SIMS DRIVE,Resale,Strata,73,"19,014",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
D'LEEDON,"1,750,000","1,044.11","1,676",Mar-23,LEEDON HEIGHTS,Resale,Strata,97,"18,041",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
WATERBANK AT DAKOTA,"2,020,000","1,280.92","1,577",Mar-23,DAKOTA CRESCENT,Resale,Strata,119,"16,975",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
WATERVIEW,"1,130,000",979.52,"1,154",Mar-23,TAMPINES AVENUE 1,Resale,Strata,91,"12,418",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"788,000",592.02,"1,331",Mar-23,SELETAR ROAD,Resale,Strata,55,"14,327",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HUME PARK II,"2,330,000","1,474.67","1,580",Mar-23,HUME AVENUE,Resale,Strata,137,"17,007",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
SENNETT RESIDENCE,"1,518,000",958,"1,585",Mar-23,PHENG GECK AVENUE,Resale,Strata,89,"17,056",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
FLORAVIEW,"888,000",731.95,"1,213",Mar-23,ANG MO KIO STREET 66,Resale,Strata,68,"13,059",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
BAYWATER,"1,250,000","1,044.11","1,197",Mar-23,BEDOK RESERVOIR ROAD,Resale,Strata,97,"12,887",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,01 to 05
ASCENTIA SKY,"2,500,000","1,474.67","1,695",Mar-23,ALEXANDRA VIEW,Resale,Strata,137,"18,248",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,16 to 20
HIGHLINE RESIDENCES,"2,320,000","1,151.75","2,014",Mar-23,KIM TIAN ROAD,Resale,Strata,107,"21,682",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
BOATHOUSE RESIDENCES,"916,000",710.42,"1,289",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,66,"13,879",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SYMPHONY HEIGHTS,"1,580,000",925.7,"1,707",Mar-23,HUME AVENUE,Resale,Strata,86,"18,372",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
8 BASSEIN,"770,000",430.56,"1,788",Mar-23,BASSEIN ROAD,Resale,Strata,40,"19,250",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
OUE TWIN PEAKS,"1,200,000",570.49,"2,103",Mar-23,LEONIE HILL ROAD,Resale,Strata,53,"22,642",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,21 to 25
